pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,discoverymethod
124.64,3.72,13.38,5998.0,1.19,1.07,Radial Velocity
1002.7,12.6,2301.07766668,5755.0,0.91,0.99,Radial Velocity
3.799847,10.581296,241.5508,4390.0,0.617,0.645,Transit
5800000.0,13.67495645,5085.254512,2620.0,,0.07,Imaging
4.01593,1.54,7.3,5731.0,1.06,1.03,Transit
10.56103,2.29,8.3,5731.0,1.06,1.03,Transit
1365.0,12.9,1420.69297929,5560.0,0.85,0.86,Radial Velocity
6.00127,2.043,6.26,4716.0,0.689,0.688,Transit
5.3587635,1.34,2.73,3562.0,0.271,0.257,Transit
3.1239035,1.147,1.54,3340.0,0.265,0.257,Transit
1.7452851,15.22179579,1687.66884117,6740.0,1.55,1.452,Transit
4.1509768,11.60129502,3651.84839643,5790.0,1.021,1.037,Transit
7.581367,12.41955062,2094.48920213,6220.0,1.263,1.167,Transit
6.961508,11.93756445,2606.1929374,6020.0,1.312,1.165,Transit
4.0552941,14.336311,89.31023,5485.0,0.939,0.913,Transit
190.323494,8.18,50.9,5854.0,2.192,1.247,Transit
5.341853,1.0,0.972,5938.0,1.129,0.874,Transit
11.79162572,1.93,4.38,5665.0,0.93,0.94,Transit
19.850291,2.09,5.02,3740.0,0.48,0.498,Transit
9.600001,2.1,5.06,5867.0,1.304,1.09,Transit
17.460812,2.18,26.7,5100.0,0.795,0.856,Transit
22.250949,2.46,6.62,5307.0,0.767,0.844,Transit
14.37508035,1.71,3.57,5913.0,1.04,1.04,Transit
,14.0,232.01473711,,,0.48,Microlensing
1.827082299,3.1,9.8,5524.0,0.89,0.92,Transit
62.784697,2.29,5.86,6054.0,1.306,1.125,Transit
,12.9,1400.0,,,0.42,Microlensing
2.9223,16.81347105,143.02278315,6000.0,2.31,1.538,Transit
4.646186,1.52,2.92,4954.0,0.719,0.75,Transit
3.177422,2.34,6.08,5311.0,0.701,0.859,Transit
8.465651,2.18,6.7,5059.0,0.733,0.79,Radial Velocity
6.3085044,6.25,32.7,5749.0,0.93,0.97,Transit
,14.1,190.0,,,0.03,Microlensing
11.06201,1.672,4.82,3185.0,0.275,0.249,Transit
4.37808,15.80469,117.5971,5550.0,1.86,1.28,Transit
6.195469,1.21,1.92,4997.0,0.763,0.825,Transit
3.78470649,0.8,0.437,6138.0,1.23,1.17,Transit
2.03231845,1.25,2.1,4708.0,0.72,0.78,Transit
4.385315,1.14,2414.4,5194.0,0.84,0.901,Transit
10.74,3.005,7.81,5828.0,1.548,1.078,Transit
21.301848,0.755,1.3,5357.0,0.789,0.79,Transit
,13.6,120.77479466,,,0.55,Microlensing
,9.32,63.5656814,,,0.16,Microlensing
14.101361,2.64809498,7.5,5185.0,0.803827,0.834847,Transit
,13.1,1100.0,,,0.3,Microlensing
0.090706293,,382.8,4500.0,,1.4,Pulsar Timing
4.971252,11.65736,95.349,5510.0,1.05,1.11,Transit
727.562,4.14,16.0,3413.0,0.4183,0.4,Radial Velocity
2.211099,1.59,3.15,4503.0,0.619,0.631,Transit
99.62167,7.43,43.22466335,5796.02,0.92,1.04,Radial Velocity
3.811678,10.76062147,198.96058278,4774.0,0.823,0.8,Transit
75.523,10.9,82.6358,5757.0,1.48,1.11,Radial Velocity
3.35183158,1.93,4.38,5759.0,0.93,0.95,Transit
20.837846,1.21,1.92,4500.0,0.595,0.648,Transit
29.88485741,2.78,8.15,4893.0,0.75,0.78,Transit
14.172327,1.79,3.86,5900.0,1.175,0.968,Transit
104.854,9.07927437,54.03082919,5255.0,0.82,0.936,Transit
,9.86,69.92224954,,,0.14,Microlensing
3.85298,16.58932,419.5356,6570.0,1.62,1.79,Transit
84.5733226,2.86,8.55,5472.0,0.9,0.94,Transit
41.05854,2.601,5.04,5266.0,0.788,0.798,Transit
40.101371,2.94,245.343,6099.0,1.127,1.024,Transit
22.8,1.521,3.38,6072.0,1.659,1.184,Transit
57.29290009,2.38685349,6.29,4806.0,0.729,0.709,Transit
6.827766,1.16,1.65,4204.0,0.52,0.587,Transit
20.995694,1.53,12.0946,4252.0,0.554,0.518,Transit
14.30511983,3.15,10.1,5491.0,0.88,0.9,Transit
9.926746,2.74,7.95,5479.0,1.007,1.028,Transit
1.52372816,1.42,2.6,3959.0,0.54,0.56,Transit
1176.45,13.4,630.89255,5656.0,1.376,1.069,Radial Velocity
5.30880656,1.05,1.16,5659.0,0.97,0.98,Transit
14.435889,1.4,2.54,6106.0,1.359,1.248,Transit
6.49424,2.19,5.43,4667.0,0.69,0.74,Transit
12.90240002,1.88971288,4.23,5530.0,0.788,0.882,Transit
2.352265797,1.23,2.04,4692.0,0.7,0.74,Transit
5.535309,1.36,2.42,5787.0,0.845,0.981,Transit
44.347,3.1,56.2,5656.0,0.89,0.97,Transit
10.86060047,2.70393215,7.77,6455.0,1.496,1.087,Transit
42.3004954,2.81,8.3,5931.0,1.17,1.12,Transit
3.6977104,2.77,8.8,3514.0,0.398,0.3917,Transit
38.8,7.5406241,67.4,4927.0,0.8049,0.8414,Transit
125.4131177,2.49,6.76,4540.0,0.69,0.74,Transit
10.367437,2.11,5.1,3779.0,0.52,0.56,Transit
21.015327,3.69441587,55.0,5192.0,0.796,0.8557,Transit
14.86390018,1.15547044,1.63,5159.0,0.8,0.752,Transit
6.647520065,1.68161001,3.47,6046.0,1.007,1.111,Transit
,12.0,7300.0,10500.0,2.10876,2.5,Imaging
16.5861762,1.51,2.89,5728.0,0.99,1.0,Transit
2.1097019,3.42,22.4,5397.0,0.9,0.97,Transit
2.403679,1.09,1.32,5979.0,1.205,1.042,Transit
28.551383,1.9,4.27,4623.0,0.624,0.655,Transit
28.867253,2.55211506,7.04,5377.0,0.841458,0.913111,Transit
5.968734,3.42,11.6,6142.0,1.454,1.198,Transit
2.53573424,1.22,1.98,5748.0,1.4,1.05,Transit
4.1876244,14.414774,222.481,6450.0,1.315,1.272,Transit
0.728113,1.1,1.37,3782.0,0.32,0.418179,Transit
16.514043,2.77,8.1,5526.0,0.89,0.891,Transit
34.096863,1.55,3.02,5329.0,0.775,0.867,Transit
4055.0,13.3,731.0053361,6040.64,1.35743,1.28,Radial Velocity
16.364988,4.07,15.6,5550.0,0.879,0.95,Transit
60.866168,1.78,3.82,4092.0,0.6,0.63,Transit
1.630757,11.6,343.0,3430.0,0.394,0.392,Transit
35.45,3.18,10.26,5103.0,0.76,0.82,Radial Velocity
22.18329658,2.79,8.2,5746.0,1.02,0.99,Transit
3.81371974,1.55,3.02,5486.0,0.89,0.92,Transit
1.0662107,1.31,2.27,5752.0,0.94,0.99,Transit
19.1541,2.05,4.86,6256.0,1.29,0.96,Transit
33.0257179,2.21,5.52,5819.0,0.99,1.049,Transit
,12.4,3496.112477,3976.0,0.716187,1.08,Imaging
10.222157,1.59,3.15,5678.0,0.944,0.972,Transit
26.233,6.35,33.12,4440.0,0.678,0.74,Radial Velocity
3.990106229,9.03,60.2,5861.0,1.03,1.03,Transit
3.071722,17.71022,161.45764,5017.0,0.885,0.876,Transit
3.20538,1.7938153,3.87,4974.0,0.827279,0.82,Transit
621.62,13.6,476.7426105,5544.0,1.1112,1.03,Radial Velocity
5.858858,13.09208946,1182.32167404,6240.0,2.19,1.483,Transit
13.15141081,1.91,4.31,6231.0,1.59,1.29,Transit
6.87188,13.78707,1093.3352,6180.0,1.52,1.76,Transit
13.821375,1.75,3.71,4984.0,0.636,0.706,Transit
1.565409,1.5,2.86,3359.0,0.24,0.22,Transit
27.21080017,1.23923346,2.07,5973.0,1.305,0.922,Transit
32.2968798,1.76,3.75,5248.0,0.81,0.85,Transit
14.496481,2.0,4.66,5020.0,0.85,0.748,Transit
5.6368,1.83,4.0,5205.0,0.783742,0.67,Radial Velocity
7.6847716,1.47,2.76,5517.0,0.9,0.93,Transit
13.156969,9.1,61.0,5529.0,1.025,0.953,Transit
10.3465,1.03,1.08,3024.0,0.137,0.12,Radial Velocity
24.54350418,3.52,12.2,5808.0,1.01,1.01,Transit
1.4971842,16.14093221,731.0053361,6250.0,1.21,1.13,Transit
265.469335,4.15,16.1,5796.0,1.037,0.831,Transit
77.095691,4.01,2.7,6248.0,1.086,0.827,Transit
27.666313,1.85,4.08,6012.0,1.024,0.976,Transit
1.995,2.62,7.37,3157.0,0.3,0.117,Transit
41.194912,3.85,14.2,5120.0,0.728,0.808,Transit
0.584216,1.0,2.55,5315.0,0.79,0.87,Transit
7.9222,7.0,32.4,5322.0,0.82,0.88,Transit
11.8993,4.1,10.8,5322.0,0.82,0.88,Transit
14.44912,1.32,2.3,6015.0,1.29,1.12,Transit
25.502672,2.918,7.39,5737.0,1.179,0.886,Transit
210.73514,7.718,15.0,6031.13,1.185,1.242,Transit
59.73667,2.87,8.6,6080.0,1.2,1.2,Transit
4.1572888,1.52,3.51,5737.0,1.179,0.886,Radial Velocity
13.0766,2.2,5.46,5737.0,1.179,0.886,Radial Velocity
204.59,7.31,42.1,5737.0,1.179,0.886,Radial Velocity
331.60296,11.252,203.0,6031.13,1.185,1.242,Transit
91.93913,2.66,7.56,6080.0,1.2,1.2,Transit
8.719375,1.19,1.81,6080.0,1.2,1.2,Transit
7.008151,1.31,2.27,6080.0,1.2,1.2,Transit
124.9144,2.88,8.65,6080.0,1.2,1.2,Transit
2.5081,1.11,10.0,5322.0,0.82,0.88,Transit
36.57669,2.42,10.4,5784.0,1.147,1.013,Transit
11.89307,4.34,17.4,5793.0,1.25,0.83,Transit
2.15491,1.42,2.4,6211.0,1.41,1.25,Transit
68.8861915,1.33,2.33,5850.0,1.1,0.97,Transit
,6.97,38.77506565,,,0.61,Microlensing
1.7666957,1.41,2.57,3499.0,0.46,0.49,Transit
,6.45,34.0,,,0.76,Microlensing
26.6565737,4.15,16.1,5159.0,3.062,1.373,Transit
1.611865,1.57,3.09,5920.0,1.588,1.313,Transit
7.810937,1.05,1.16,5776.0,0.917,0.882,Transit
153.22,13.8,337.21763,4649.0,8.95,1.08,Radial Velocity
,12.9,1382.55357045,,,0.69,Microlensing
11.32271513,1.36,2.42,4611.0,0.69,0.73,Transit
2.77065,1.93,4.38,4175.0,0.45,0.51,Transit
35.47358,2.47,6.67439655,3734.0,0.69,0.626,Radial Velocity
51.196,0.37,8.1,5288.0,0.772,0.8,Transit Timing Variations
14.53409958,1.61301783,3.23,3957.0,0.553,0.551,Transit
7.49019,2.57,146.78,5100.0,0.795,0.856,Transit
32.03,14.2,130.0,4640.0,0.68,0.73,Radial Velocity
12.46103,3.29,9.9,4850.0,0.731,0.78,Transit
5.991857017,2.34,6.08,6237.0,1.65,1.29,Transit
5.700786,1.88,4.19,6002.0,1.016,1.023,Transit
5.169796,1.94,4.1,4648.0,0.594,0.58,Transit
16.34136,2.08874836,4.5,5968.0,1.1174,1.0251,Transit
8.256299973,1.0667865,1.23,6197.0,2.188,1.198,Transit
6.92101021,1.61,3.22,4651.0,0.7,0.75,Transit
18.6051942,2.02,4.74,6194.0,1.23,1.15,Transit
,14.1,200.0,,,0.31,Microlensing
1.729366,1.8,3.89,5272.0,0.851,0.86,Transit
2690.0,12.2,5085.254512,5570.0,0.944723,1.0,Radial Velocity
9.59070716,2.13,5.18,5431.0,0.85,0.88,Transit
73.75039673,3.40627075,11.5,6056.0,2.481,1.408,Transit
11.6,2.196,6.86,5187.9,0.826,0.859,Transit
89.722292,1.96,4.5,6166.0,1.2,1.13,Transit
24.93,2.1,5.06,3710.0,0.549,0.478,Transit
8.180848,2.32,5.99,5211.0,0.77,0.746,Transit
11.12214,2.99,9.2170238,5840.0,1.08287,1.05,Radial Velocity
10.945723,2.73,7.9,5888.0,1.148,1.036,Transit
16.068638,4.92,21.5,5120.0,0.728,0.808,Transit
1.0187068,15.277867,355.9696,5000.0,0.752,0.82,Transit
6.51389,2.54,6.99,3459.0,0.37,0.38,Transit
2.355750084,1.47199944,2.77,4915.0,0.812,0.781,Transit
0.354884,1.2,1.87,4114.0,0.5,0.565,Transit
85.35129427,6.8,37.2,5773.0,0.99,0.99,Transit
6.4898,2.26,5.74,4931.0,0.782,0.789,Radial Velocity
8.172400475,3.32321414,11.0,5705.0,0.905,0.943,Transit
7.411141,2.48,6.71,5785.0,0.99,0.98,Transit
2374.0,12.9,1540.0,6330.0,1.55,1.36,Radial Velocity
3.22748,18.83108758,349.6112477,6390.0,1.65,1.01,Transit
5.12330347,1.96,4.5,5664.0,0.95,0.97,Transit
90.4113556,3.41,11.5,5753.0,0.97,0.98,Transit
,6.79,37.1,,,0.68,Microlensing
,13.0,1200.0,,,0.75,Microlensing
0.664073806,1.21,1.92,5123.0,0.79,0.84,Transit
434.0,12.3,4417.837,4076.0,42.4,1.05,Radial Velocity
29.90722674,2.26,5.73,5871.0,0.94,0.97,Transit
16.84189987,2.84141754,8.45,5602.0,1.009,0.941,Transit
17.0503,5.44,25.5,4929.0,0.822539,0.85,Radial Velocity
7.972513,3.62,12.8,4559.0,0.65,0.77,Transit
12.465988,5.87,29.0,6050.0,1.216,0.982,Transit
19.271566,1.93,24.1,3767.0,0.49,0.58,Transit
36.277108,3.03,21.6,5100.0,0.795,0.856,Transit
10.91,2.444,8.38,4095.6,0.618,0.607,Transit
6.89225223,1.59,3.15,5936.0,1.04,1.04,Transit
9.576694,2.9,8.75,5676.0,1.066,0.852,Transit
16.725948,1.24,2.07,5787.0,0.845,0.981,Transit
31.828,1.21,10.36,6001.0,1.255,0.858,Transit
,14.3,144.0,,,0.35,Microlensing
7.493134,2.76,13.2,4227.0,0.672,0.679,Transit
2.59261842,11.39953337,211.35589065,3388.8,0.3697,0.3939,Transit
53.5293487,2.43,6.48,4838.0,0.74,0.81,Transit
2.686502,14.5717,1039.3041,5738.0,1.238,0.97,Transit
8.63043276,1.66,3.39,5216.0,0.8,0.84,Transit
6.88337562,2.11,5.1,5698.0,0.97,0.98,Transit
5.2097118,16.25302201,,5183.0,0.852,0.864,Transit
6.2574,2.879,6.32,5770.0,0.968,1.022,Transit
3.183792,3.186,16.137,5626.0,1.028,0.95,Transit
3.916243,18.27067,200.2329,6430.0,1.98,1.55,Transit
10.65276707,2.29,5.86,5323.0,0.81,0.85,Transit
9.693201,2.05,4.86,5684.0,1.761,1.081,Transit
,13.9,289.22385037,,,0.48,Microlensing
20.6921,2.41,6.39,5055.0,0.731,0.774,Transit
14.479,5.48,25.74423,5646.0,1.63,1.14,Radial Velocity
25.76051,3.124,9.93,5236.0,0.92,0.954,Transit
12.247629,1.96,4.5,5956.0,0.927,1.083,Transit
9.567,3.69,13.2,3381.0,0.455815,0.45,Radial Velocity
5.13967,3.04,9.4,5230.0,0.82,0.876,Transit
4.908897,18.819911,305.1168,6554.0,2.113,1.564,Transit
32.939623,2.37,8.92,3457.0,0.411,0.359,Transit
1.6096884,13.473218,594.3421,5500.0,1.015,0.97,Transit
4.2180896,12.273855,327.3649,7175.0,1.433,1.461,Transit
4.7947813,18.28184752,182.43350562,6212.0,2.197,1.435,Transit
3.633575,5.2604,24.1,3765.0,0.5441,0.5399,Transit
3.6089254,14.4595851,187.51876013,5840.0,1.626,1.24,Transit
3.965991,1.415,2.59,3558.0,0.374,0.392,Transit
18600.0,12.2,5117.0373527,8000.0,1.93986,1.85,Imaging
18.16406,1.95,14.0,4925.0,0.64,0.69,Transit
26500.0,12.3,4068.2036096,6123.0,1.24,1.22,Radial Velocity
234.636,2.81109223,8.3,5404.0,0.862346,0.94,Transit
6.2034,19.72780603,193.87532827,4800.0,4.1,1.19,Transit
2.96264036,12.823096,293.03926,5473.0,0.741,0.809,Transit
12.699149,2.24,5.65,5615.0,0.814,0.766,Transit
0.4465697,1.397,2.02,5342.0,0.843,0.806,Transit
18.0540381,1.47,2.76,5528.0,0.9,0.93,Transit
0.83784,14.896761,629.144485,5600.0,1.02,1.037,Transit
7.1079384,2.16351593,37.3,5634.0,0.9169,0.9883,Transit
0.813166719,1.19,1.81,5550.0,0.91,0.94,Transit
27.434389,2.6,7.27,6031.0,1.169,1.06,Transit
3.3704181,15.64773706,188.47224535,5700.0,1.77,1.07,Transit
2.255436,1.0,0.972,3297.0,0.25,0.407,Transit
11.776,2.53,3.9,4660.0,0.54,0.56,Transit
15.7738221,2.25,5.69,6139.0,1.29,1.16,Transit
13.1225,2.45,6.57,5532.0,0.947,0.958,Transit
13.193242,2.69,7.7,6282.0,1.107,1.113,Transit
5.0688,1.13,1.527,3437.0,0.483,0.48,Transit
40.74976,11.06326395,200.23189641,6170.0,1.316,1.21,Transit
4.45743164,1.09,1.32,4679.0,0.71,0.76,Transit
3.4442,14.3,133.4886,5186.0,0.94,0.77,Radial Velocity
1576.0,13.7,400.4658,4798.0,4.2,1.11,Radial Velocity
56.228098,2.51,6.85,4914.0,0.763,0.757,Transit
19.07863,2.54,6.99,4742.0,0.66,0.68,Transit
1.3373508,3.18,20.6,5143.0,0.84,0.75,Transit
1.271869,,6.2,4596.0,0.69,0.7,Transit
4060.0,13.6,413.1769291,4848.0,0.743303,0.8,Radial Velocity
21.869741,1.58,1.27942148,6239.0,1.358,1.108,Transit
7.20283653,3.69,13.2,5445.0,0.84,0.87,Transit
1.208465026,1.69,3.5,5980.0,1.11,1.09,Transit
214.3114164,9.55,66.2,6511.0,1.41,1.3,Transit
3.9306,1.2,1.84,3505.0,0.337,0.342,Transit
2.64388312,4.17,22.1,3586.11,0.455,0.47,Radial Velocity
16.092,2.41,16.13,5685.0,1.03,1.02,Transit
5.24972541,0.66,0.219,5555.0,0.87,0.9,Transit
10478.84437,13.5,560.64930995,5716.0,1.13,1.01,Radial Velocity
65.9409,2.80982017,8.29,5712.0,1.19811,1.02,Transit
6.33932,3.9,14.5,5310.0,0.91,0.93,Transit
20.851337,2.04,4.82,5782.0,1.084,0.802,Transit
3.39775,17.37392009,200.23189641,6120.0,1.81,1.33,Transit
12.563636,2.82,9.3,6047.0,1.662,1.107,Transit
2.5079204,12.285064,1369.8473,6007.0,1.272,1.145,Transit
0.631332353,1.46,2.73,4653.0,0.71,0.76,Transit
39.361826,1.88,3.72,5152.0,0.78,0.832,Transit
1175.0,12.3,4703.8604236,5635.0,1.75,1.09,Radial Velocity
1945.0,14.1,198.0,5303.0,2.00971,0.91,Radial Velocity
3.93404,2.4,6.3566,5110.0,0.85,0.67,Radial Velocity
12.8159,2.2,7.05,5825.0,1.49,1.08,Transit
6.02976,1.25,3.78,5667.0,1.56,1.17,Transit
3.4876812,5.77,51.1,5667.0,1.56,1.17,Transit
31.200751,1.24,2.07,4710.0,0.672,0.669,Transit
26.9644317,2.28,5.82,5508.0,0.87,0.9,Transit
3.709870645,4.13,16.0,5513.0,0.88,0.92,Transit
19.507428,1.92,4.35,4857.0,0.72,0.74,Transit
4073.0,13.3,734.18362017,5687.0,1.066,1.03,Radial Velocity
98.7180406,8.98,59.6,5857.0,1.02,1.02,Transit
188.3,13.1,978.9164,5601.0,1.53,1.14,Radial Velocity
20.060548,2.05,4.86,4255.0,0.554,0.581,Transit
192.0,12.7,2089.644,4791.0,10.9,1.5,Radial Velocity
14.667108,1.77,3.78,5739.0,1.027,0.788,Transit
10.495711,1.52,4.11726105,6239.0,1.358,1.108,Transit
442.19,13.6,410.0007,5538.0,1.07,1.01,Radial Velocity
,6.56,35.0,,,0.57,Microlensing
7.05395,2.33153725,6.04,5411.49,0.872088,0.94,Transit
3.3366496,4.57,13.9,3600.0,0.547,0.539,Radial Velocity
3.5315902,14.36991326,502.16888306,6248.0,1.573,1.343,Transit
69000.0,13.0,3000.0,7204.58,1.49338,1.5,Imaging
6.24658,15.322703,257.4423,4550.0,6.3,1.31,Transit
2.260455,2.32,5.99,3214.0,0.288,0.257,Transit
10.43547805,1.23,2.04,5555.0,0.87,0.9,Transit
9.341,1.56,8.5,5999.0,1.735,1.14,Transit Timing Variations
1107.5923,11.8739,483.0,6210.0,1.7903,1.2207,Transit
7.4500177,2.438,6.52,5212.9,0.757,0.799,Transit
89.1934967,4.465,18.2,6071.0,1.295,1.061,Transit
61.6178167,3.65,12.9,5543.0,0.91,0.94,Transit
3.31599,4.13204907,27.0,5065.0,0.7934,0.8772,Transit
9.42887179,3.07,9.64,6160.0,1.23,1.15,Transit
7.56127224,1.42,2.6,5771.0,1.0,1.01,Transit
5.25449393,1.41,2.57,5550.0,0.954,1.05,Transit
1035.7,13.9,251.0,6150.0,1.105,1.11,Radial Velocity
,12.1,6038.739733,,,0.21,Microlensing
11.89520511,1.32,2.3,5778.0,1.0,1.0,Transit
21.1701963,1.92,4.35,4057.0,0.58,0.62,Transit
6.48021673,1.18,1.76,5753.0,0.98,0.98,Transit
9.84564,3.44,5.1,5803.0,1.72,1.125,Transit
282.52542,9.33708092,87.08498352,5734.0,0.949,0.966,Transit
9.55237,2.44,12.6,6327.0,1.296,1.091,Transit
5.7214742,10.53646,30.5,4425.0,0.67,0.683,Transit
6.402513,9.2362001,96.30200732,6400.0,1.415,1.313,Transit
,2.23,5.59,,,0.34,Microlensing
2.53726,1.62,3.26,5413.0,0.86,0.89,Transit
,12.4,3500.0,,,0.16,Microlensing
1.744579,16.47720163,6261.2196179,7000.0,1.56,1.68,Transit
3.5827463,1.79,3.86,5538.0,0.91,0.94,Transit
3810.0,13.4,632.46,5790.0,1.15043,1.04,Radial Velocity
9.02378,4.07,15.57359194,5610.0,0.95,0.99,Radial Velocity
27.4029,3.72,5.9,6174.0,1.302,1.165,Transit
13.4845,3.47,10.9,6174.0,1.302,1.165,Transit
310.4,13.8,308.29355479,4886.0,11.21,1.76,Radial Velocity
7.127659798,1.4162338,2.59,5159.0,0.821,0.868,Transit
96.9151496,2.28,5.82,5227.0,0.8,0.87,Transit
31.70603,2.727,4.4,6320.0,1.273,1.16,Transit
369.0,4.92,12.0,6320.0,1.273,1.16,Transit
11.681,2.06,4.91,5766.0,1.08,0.98,Radial Velocity
22.70816791,2.37,6.21,6217.0,1.28,1.19,Transit
1422.0,12.3,4036.441,5670.0,1.036,1.038,Radial Velocity
18.57,5.29,24.27,6196.0,1.26,1.21,Radial Velocity
7.29903,4.77,20.34101805,4837.0,0.745171,0.79,Radial Velocity
,13.9,280.0,,,0.211,Microlensing
6.919798,1.26,2.13,5816.0,0.958,1.053,Transit
439.29999,14.3,139.8452,5282.0,0.98,0.76,Radial Velocity
872.6,13.4,673.79622284,5038.0,5.69,1.57,Radial Velocity
7.02573474,1.46,2.73,5866.0,1.03,1.02,Transit
41.885775,3.01,9.32,5731.0,1.063,0.95,Transit
58.034616,1.89,4.23,5502.0,0.68,0.902,Transit
3.06785234,11.197791,170.99254,4143.0,0.586,0.577,Transit
15.413135,2.62,12.5,6197.21,1.64162,1.19,Transit
122.363553,1.62,3.26,5767.0,0.99,0.99,Transit
13.71220213,2.33,6.04,5303.0,0.82,0.86,Transit
13.81499958,2.28372556,5.83,3732.0,0.509,0.515,Transit
10.688716,2.415,6.41,3901.0,0.599,0.6296,Transit
38.6519976,2.68,7.65,5444.0,0.88,0.91,Transit
1.732342,1.32,2.3,5774.0,1.044,0.95,Transit
2.358951515,0.86,0.566,5462.0,0.88,0.91,Transit
1.7208604,15.031269,299.07803,5750.0,1.287,1.167,Transit
10.49488,6.09,30.82935548,5019.17,0.727007,0.83,Radial Velocity
3.54553021,1.15,1.6,5893.0,1.05,1.04,Transit
240.503,6.204,16.0,5527.0,0.833,0.944,Transit
5.79180156,1.68,3.46,6319.0,1.4,1.25,Transit
8.115317,2.8,8.25,5938.0,0.898,0.867,Transit
3.7521,15.80469,171.6282,6300.0,1.48,1.18,Transit
3.67626,1.99,4.62,4097.0,0.63,0.65,Transit
2.729599953,1.58313575,3.13,5887.0,1.235,1.09,Transit
1.53736596,14.874343,750.39663,5959.0,0.985,1.081,Transit
12.28,2.78,5.12,3914.0,0.512,0.544,Transit
5.2072,14.3,138.89171,6500.0,1.78,1.44,Radial Velocity
,4.72,20.0,5805.0,1.42487,0.586,Microlensing
0.6047328,1.791,9.95,3875.0,0.581,0.604,Transit
2.5495551,13.78707,378.85336,5659.0,1.022,1.062,Transit
10.4208,2.43,7.44,5367.0,0.814,0.907,Transit
96.045,6.47,34.2,5635.0,2.221489,1.42,Radial Velocity
,12.3,4100.0,,,0.096,Microlensing
10.77690029,1.52696349,2.95,5455.0,0.852,0.759,Transit
7.18585,11.2089807,203.41018048,5831.0,1.119,1.007,Transit
0.882059,14.863134,425.57437,4730.0,0.754,0.767,Transit
2.711506,3.7,13.2,6224.0,1.113,1.129,Transit
6.42200058,1.75,3.71,6247.0,1.34,1.21,Transit
356.21,13.4,612.45841,4943.0,5.14,1.63,Radial Velocity
,4.18,16.3,,,0.63,Microlensing
148.4603382,3.53,12.2,5335.0,0.83,0.87,Transit
,6.91,38.19,,,0.22,Microlensing
3.8867907,1.07,1.24,3788.0,0.472,0.478,Transit
15.368459,1.57,3.09,3568.0,0.482,0.510238,Transit
4.6747373,5.14,14.95,3576.0,0.5,0.52,Transit
7.156804,2.28,5.82,5160.0,0.805,0.806,Transit
,12.9,1589.15,2825.0,0.21887,0.024,Imaging
4.65382,2.726,9.5,5320.0,0.848,0.859,Transit
2.598902,2.27,4.45,3681.0,0.512,0.514,Transit
83.9997,2.167,5.34,3770.2,0.527,0.557,Transit
5.213965,2.27,5.77,5171.0,0.8,0.83,Transit
37.514456,2.61,7.32,5615.0,0.814,0.766,Transit
47.449955,1.72,3.61,6026.0,1.12,1.09,Transit
21.526258,1.17,1.71,5603.0,0.898,0.89,Transit
18.47764449,1.72,3.61,3556.0,0.33,0.34,Transit
,2.41,6.4,,,0.47,Microlensing
3.60084276,1.3,2.24,4985.0,0.75,0.78,Transit
2.806242328,1.54,2.99,4315.0,0.61,0.65,Transit
10.84969477,2.67,7.61,5251.0,0.778,0.869,Transit
2800.0,3.21,10.4,,,0.56,Microlensing
18.2206421,2.07,4.94,6195.0,1.27,1.18,Transit
1.5433897,14.90794433,750.07504052,4660.0,0.86,0.72,Transit
13.774798,2.77,8.1,6232.0,1.5,1.23,Transit
13.060855,1.36,2.42,5841.0,0.881,0.816,Transit
3.72247,12.44199,251.0857,4800.0,0.89,1.42,Transit
92.4362973,3.04,9.48,5515.0,0.87,0.9,Transit
857.5,13.5,508.528,5405.0,0.82,0.83,Radial Velocity
406.0,13.4,603.877,29564.0,0.203,0.48,Eclipse Timing Variations
10.161023528,4.62,19.3,6032.0,1.06,0.999,Transit
82.6869,6.8,959.84178914,5170.0,0.81,0.89,Transit
10.526294063,9.17,61.8,5419.0,0.86,0.9,Transit
110.96546,2.72,7.85,4644.0,0.69,0.73,Transit
94.44,14.3,143.34133,5600.0,1.387236,1.07,Radial Velocity
2.224,14.0,225.65816897,,,0.79,Radial Velocity
4.537143,9.65807033,99.0,5752.0,1.4536,1.2187,Transit
8.40691199,1.16,1.65,5282.0,0.81,0.86,Transit
1.952700019,2.42172881,6.44,5741.0,0.946,1.02,Transit
25.54339981,2.70909809,7.8,5422.0,1.782,1.02,Transit
8.30864937,2.32,5.99,5293.0,0.82,0.86,Transit
24.73723,1.73,5.6,3096.0,0.2159,0.1844,Transit
4.73620865,15.13212395,65.15482343,5375.0,2.69,1.44,Transit
5.6335158,10.659759,2866.81223114,6380.0,1.39,1.33,Transit
2.820192408,2.39,6.3,5913.0,1.04,1.04,Transit
5.26,1.83,4.01,3436.0,0.379,0.408,Transit
4.51005748,1.46,2.73,5406.0,0.84,0.88,Transit
,12.3,4131.79,,,0.19,Imaging
7.055679,2.23,5.6,5299.0,0.826,0.865,Transit
5.2986,1.7,3.53,4114.0,0.5,0.565,Transit
3.70428172,1.35,2.39,6680.0,1.77,1.46,Transit
4.40966548,1.38,2.48,5877.0,1.15,1.1,Transit
7.972,3.1,9.78,5328.0,0.84,0.94,Radial Velocity
42.3514267,4.18,16.3,6725.0,1.74,1.45,Transit
